"OldPLOTID","Regen_Plot","DBH","ID","Species","comments"
NA,"BAR1111712",8.7,810,"PIPO",""
NA,"BAR1111712",10.5,811,"QUCH2",""
NA,"BAR1111760",18.3,812,"QUKE",""
NA,"BAR1111760",5.8,813,"QUKE",""
NA,"BAR1111760",10.8,814,"QUKE",""
NA,"BAR1111663",34.8,815,"PIJE",""
NA,"BAR1111663",37,816,"PIPO",""
NA,"BAR1112279",24.2,817,"QUCH2",""
NA,"BAR1112248",17.8,818,"PISA2",""
NA,"BAR1111942",45.3,822,"QUKE",""
NA,"BAR1112248",8.7,824,"QUGA4",""
NA,"BAR1111716",8.5,826,"QUKE",""
NA,"BAR1111717",29,827,"QUKE",""
NA,"BAR1111564",42.3,834,"QUKE",""
NA,"BAR1111564",40.1,835,"QUKE",""
NA,"BAR1111564",21.2,836,"QUKE",""
NA,"BAR1111565",22.5,837,"PIJE",""
NA,"BAR1111565",10.6,838,"QUKE",""
NA,"BAR1111565",5,839,"QUKE",""
NA,"BAR1111684",15.8,846,"QUGA4",""
NA,"BAR1111684",11.3,847,"QUGA4",""
NA,"BAR1111683",27.2,849,"QUKE",""
NA,"BAR1111683",22.1,850,"QUKE",""
NA,"BAR1111683",28.8,851,"QUKE",""
NA,"BAR1111683",25,852,"QUKE",""
NA,"BAR1112019",50,858,"QUGA4",""
NA,"BAR1112247",9.2,868,"QUCH2",""
NA,"BAR1112247",10.5,869,"QUCH2",""
NA,"BAR1112247",20.4,870,"QUKE",""
NA,"BAR1112230",10.8,871,"QUKE",""
NA,"BAR1112230",14.6,872,"QUKE",""
NA,"BAR1112230",24.8,873,"QUKE",""
NA,"BAR1112230",21.9,874,"QUKE",""
NA,"BAR1112230",25.5,875,"QUKE",""
NA,"BAR1112230",25.6,876,"QUKE",""
NA,"BAR1112230",27,877,"QUKE",""
NA,"BAR1112230",26.5,878,"QUKE",""
NA,"BAR1112230",15.1,879,"PSME",""
NA,"BAR1112230",14.9,881,"QUKE",""
NA,"BAR1112230",27.4,882,"QUKE",""
NA,"BAR1112020",27.3,885,"QUKE",""
NA,"BAR1112020",24.7,886,"QUKE",""
NA,"BAR1112020",53.7,887,"PSME",""
NA,"BAR1112020",14,888,"QUGA4",""
NA,"BAR1112020",18.7,889,"QUGA4",""
NA,"BAR1111683",5,890,"QUKE",""
NA,"BAR1111367",35.3,891,"QUCH2",""
NA,"BAR1111367",29.1,892,"QUCH2",""
NA,"BAR1111367",26.1,893,"QUCH2",""
NA,"BAR1111367",24,894,"QUCH2",""
NA,"BAR1111614",5.1,904,"PIPO",""
NA,"BAR1111614",10.7,905,"PIPO",""
NA,"BAR1111614",9,906,"PSME",""
NA,"BAR1111614",10.1,907,"PIPO",""
NA,"BAR1111614",22.7,908,"PIPO",""
NA,"BAR1111613",6,909,"QUGA4",""
NA,"BAR1111613",6.1,910,"QUGA4",""
NA,"BAR1111613",10.8,911,"QUGA4",""
NA,"BAR1111613",12.2,912,"QUGA4",""
NA,"BAR1112118",82.2,913,"PSME",""
NA,"BAR1111662",41.7,916,"PIPO",""
NA,"BAR1111664",17.5,917,"QUCH2",""
NA,"BAR1111664",14.3,918,"QUCH2",""
NA,"BAR1111664",15,919,"QUCH2",""
NA,"BAR1111664",15,920,"QUGA4",""
NA,"BAR1111664",16.1,921,"QUCH2",""
NA,"BAR1111664",19,922,"QUCH2",""
NA,"BAR1111664",21,923,"QUGA4",""
NA,"BAR1111664",15,924,"PSME",""
NA,"BAR1111664",7.2,925,"QUGA4",""
NA,"BAR1111664",7.2,926,"QUGA4",""
NA,"BAR1112231",18.9,928,"QUKE",""
NA,"BAR1112231",23.7,929,"QUKE",""
NA,"BAR1112231",22.8,930,"QUKE",""
NA,"BAR1112231",18.8,931,"QUKE",""
NA,"BAR1112087",25,934,"QUKE",""
NA,"BAR1112087",38.1,935,"PIPO",""
NA,"BAR1112087",76.2,936,"PSME",""
NA,"BAR1112087",77.2,937,"PSME",""
NA,"BAR1112087",95.5,938,"PSME",""
NA,"BST1100200",17.3,941,"CADE27",""
NA,"BST1100175",40.2,942,"ABCO",""
NA,"BST1100175",31,943,"PIPO",""
NA,"BST1100175",32,944,"CADE27",""
NA,"BST1100163",45,945,"PILA",""
NA,"BST1100173",35.6,946,"ABCO",""
NA,"BST1100173",72.8,947,"ABCO",""
NA,"BST1100173",37.9,948,"ABCO",""
NA,"BST1100174",28.3,949,"ABMA",""
NA,"BST1100174",59,950,"ABCO",""
NA,"BST1100174",36,951,"ABMA",""
NA,"BST1100174",75.4,952,"ABMA",""
NA,"BST1100177",28.5,953,"ABCO",""
NA,"BST1100177",9.5,954,"ABMA",""
NA,"BST1100185",11.7,955,"ABMA",""
NA,"BST1100185",31.5,956,"ABMA",""
NA,"BST1100185",20,957,"ABMA",""
NA,"BST1100185",5,958,"ABMA",""
NA,"BST1100185",8.2,959,"ABMA",""
NA,"BST1100185",7.6,960,"ABMA",""
NA,"BST1100198",15.7,961,"ABMA",""
NA,"BST1100198",13.9,962,"ABMA",""
NA,"BST1100198",21,963,"ABMA",""
NA,"BST1100203",60.5,964,"ABCO",""
NA,"BST1100203",22.2,965,"CADE27",""
NA,"BST1100203",55.8,966,"ABCO",""
NA,"BST1100205",93,967,"PIJE",""
NA,"BST1100205",47.1,968,"CADE27",""
NA,"BST1100205",59.3,969,"ABCO",""
NA,"BST1100210",19,970,"ABCO",""
NA,"BST1100213",38.7,971,"ABMA",""
NA,"BST1100213",43,972,"ABMA",""
NA,"BST1100214",38.6,973,"ABCO",""
NA,"BST1100214",16.8,974,"ABCO",""
NA,"BST1100228",39.9,975,"CADE27",""
NA,"BST1100228",21.2,976,"ABCO",""
NA,"BST1100228",50.2,977,"ABCO",""
NA,"BST1100228",57.9,978,"ABCO",""
NA,"BST1100229",51.6,979,"PIJE",""
NA,"BST1100229",42.2,980,"ABCO",""
NA,"BST1100234",8.1,981,"CADE27",""
NA,"BST1100234",13.3,982,"ABCO",""
NA,"BST1100235",50.4,983,"ABMA",""
NA,"BST1100235",17.6,984,"ABCO",""
NA,"BST1100235",12.9,985,"ABCO",""
NA,"BST1100255",21.9,986,"ABCO",""
NA,"BST1100255",11.6,987,"ABCO",""
NA,"BST1100255",15.1,988,"ABCO",""
NA,"BST1100255",10.1,989,"ABCO",""
NA,"BST1100255",9,990,"ABCO",""
NA,"BST1100255",9.5,991,"ABCO",""
NA,"BST1100255",17,992,"ABCO",""
NA,"BST1100255",12.5,993,"ABCO",""
NA,"BST1100255",12,994,"CADE27",""
NA,"BST1100255",7.7,995,"ABCO",""
NA,"BST1100255",25.2,996,"ABCO",""
NA,"BST1100255",16.3,997,"ABMA",""
NA,"BST1100255",22,998,"ABCO",""
NA,"BST1100255",14,999,"ABCO",""
NA,"BST1100255",20,1000,"ABMA",""
NA,"BST1100297",24,1001,"ABMA",""
NA,"BST1100318",42,1002,"ABMA",""
NA,"BST1100318",32.8,1003,"ABMA",""
NA,"BST1100363",8.9,1004,"ABMA",""
NA,"BST1100363",8.3,1005,"ABMA",""
NA,"BST1100363",8.9,1006,"ABCO",""
NA,"BST1100363",11.3,1007,"ABCO",""
NA,"BST1100377",110.1,1008,"ABMA",""
NA,"BST1100362",93.6,1009,"ABMA",""
NA,"BST1100378",15.7,1010,"ABCO",""
NA,"BST1100378",14.6,1011,"PIPO",""
NA,"BST1100378",12,1012,"ABCO",""
NA,"BST1100378",12,1013,"ABCO",""
NA,"BST1100381",21,1014,"ABMA",""
NA,"BST1100381",54,1015,"ABMA",""
NA,"BST1100381",22.1,1016,"ABMA",""
NA,"BST1100381",24.8,1017,"ABMA",""
NA,"BST1100364",21.3,1018,"ABMA",""
NA,"BST1100364",33,1019,"ABMA",""
NA,"BST1100364",41,1020,"ABMA",""
NA,"BST1100365",73,1021,"ABMA",""
NA,"BST1100365",27.5,1022,"ABMA",""
NA,"BST1100365",17.8,1023,"ABMA",""
NA,"BST1100365",33,1024,"ABMA",""
NA,"BST1100365",59.2,1025,"ABMA",""
NA,"BST1100365",16.2,1026,"ABMA",""
NA,"BST1100365",20.5,1027,"ABMA",""
NA,"BST1100366",9.6,1028,"ABCO",""
NA,"BST1100366",9.6,1029,"ABMA",""
NA,"BST1100367",1,1030,"ABMA",""
NA,"BST1100367",1,1031,"ABMA",""
NA,"BST1100367",1,1032,"ABMA",""
NA,"BST1100367",1.5,1033,"ABMA",""
NA,"BST1100368",40,1034,"ABMA",""
NA,"BST1100368",77,1035,"ABMA",""
NA,"BST1100368",9,1036,"ABMA",""
NA,"BST1100368",20.3,1037,"ABMA",""
NA,"BST1100380",16,1038,"ABMA",""
NA,"BST1100380",14.5,1039,"ABMA",""
NA,"BST1100380",21.3,1040,"ABMA",""
NA,"BST1100380",5.5,1041,"ABMA",""
NA,"BST1100380",17.2,1042,"ABMA",""
NA,"BST1100026",1,1043,"PICO",""
NA,"BST1100137",1,1046,"CADE27",""
NA,"BST1100177",1,1047,"ABCO",""
NA,"BST1100185",1,1048,"ABMA",""
NA,"BST1100185",1.5,1049,"ABMA",""
NA,"BST1100185",2,1050,"ABMA",""
NA,"BST1100352",12.7,1051,"ABMA",""
NA,"BST1100352",51.5,1052,"ABMA",""
NA,"BST1100352",22.5,1053,"ABMA",""
NA,"BST1100331",21,1054,"ABCO",""
NA,"BST1100331",24,1055,"ABCO",""
NA,"BST1100331",18,1056,"ABCO",""
NA,"BST1100331",38,1057,"ABMA",""
NA,"BST1100331",14,1058,"ABCO",""
NA,"BST1100331",12,1059,"ABMA",""
NA,"BST1100286",31,1060,"ABCO",""
NA,"BST1100286",20,1061,"ABCO",""
NA,"BST1100286",25,1062,"ABCO",""
NA,"BST1100286",17,1063,"ABCO",""
NA,"BST1100286",32,1064,"ABCO",""
NA,"BST1100286",21,1065,"ABCO",""
NA,"BST1100286",26,1066,"ABCO",""
NA,"BST1100286",9,1067,"ABCO",""
NA,"BST1100286",12.5,1068,"ABCO",""
NA,"RAL1101135",107,1069,"PSME",""
NA,"RAL1101092",64.5,1070,"PIPO",""
NA,"RAL1101049",17,1071,"PSME",""
NA,"RAL1101049",14,1072,"PSME",""
NA,"RAL1101049",8.6,1073,"PSME",""
NA,"RAL1101049",13.3,1074,"PSME",""
NA,"RAL1101049",7,1075,"PSME",""
NA,"RAL1101006",41.5,1076,"QUKE",""
NA,"RAL1101007",14.5,1077,"QUKE",""
NA,"RAL1101007",10,1078,"PSME",""
NA,"RAL1101007",35.5,1079,"PIPO",""
NA,"RAL1101050",16,1080,"QUKE",""
NA,"RAL1101050",41.3,1081,"QUKE",""
NA,"RAL1100963",93.2,1082,"PSME",""
NA,"RAL1100963",28,1083,"QUKE",""
NA,"RAL1100962",25,1084,"QUKE",""
NA,"RAL1100962",15,1085,"QUKE",""
NA,"RAL1100962",27,1086,"QUKE",""
NA,"RAL1100962",24,1087,"QUKE",""
NA,"RAL1100962",15,1088,"QUKE",""
NA,"RAL1101091",20.5,1089,"PSME",""
NA,"RAL1101091",9.1,1090,"PSME",""
NA,"RAL1101091",6.5,1091,"PSME",""
NA,"RAL1101091",16.8,1092,"QUCH2",""
NA,"RAL1101091",23,1093,"PSME",""
NA,"RAL1101245",15.5,1094,"PIPO",""
NA,"RAL1101247",11,1095,"PSME",""
NA,"RAL1101247",34.5,1096,"QUKE",""
NA,"RAL1101247",13,1097,"PSME",""
NA,"RAL1101247",44,1098,"QUKE",""
NA,"RAL1101247",14.5,1099,"PSME",""
NA,"RAL1101247",34,1100,"PILA",""
NA,"RAL1101247",12.5,1101,"PSME",""
NA,"RAL1101248",7.7,1102,"PSME",""
NA,"RAL1101248",7.8,1103,"CONU4",""
NA,"RAL1101249",7.5,1104,"ACMA",""
NA,"RAL1101246",8,1105,"PIPO",""
NA,"RAL1101246",11,1106,"PSME",""
NA,"RAL1101246",9.1,1107,"PIPO",""
NA,"RAL1101270",8.3,1108,"PSME",""
NA,"RAL1101270",15.8,1109,"PIPO",""
NA,"RAL1101270",22.5,1110,"LIDE3",""
NA,"RAL1101270",9.5,1111,"PSME",""
NA,"RAL1101270",9.3,1112,"PIPO",""
NA,"RAL1101244",22.5,1113,"QUKE",""
NA,"RAL1101243",78.3,1114,"PSME",""
NA,"RAL1101243",58.6,1115,"PSME",""
NA,"RAL1101243",32,1116,"QUKE",""
NA,"RAL1101243",43.5,1117,"PSME",""
NA,"RAL1101243",43,1118,"QUKE",""
NA,"RAL1101243",20.5,1119,"QUKE",""
NA,"RAL1101169",24.5,1120,"PILA",""
NA,"RAL1101169",21.5,1121,"PSME",""
NA,"RAL1101169",22,1122,"PSME",""
NA,"RAL1100298",26.5,1123,"QUKE",""
NA,"RAL1100298",25,1124,"QUKE",""
NA,"RAL1100297",14.3,1125,"PSME",""
NA,"RAL1100297",20,1126,"QUKE",""
NA,"RAL1100297",20.4,1127,"QUKE",""
NA,"RAL1100297",15,1128,"PSME",""
NA,"RAL1100297",31.8,1129,"QUKE",""
NA,"RAL1100388",30,1130,"QUKE",""
NA,"RAL1100388",37.7,1131,"QUKE",""
NA,"RAL1100473",37.5,1133,"PIPO",""
NA,"RAL1100516",86.5,1134,"PIPO",""
NA,"RAL1100476",92.2,1135,"PIPO",""
NA,"RAL1100476",87,1136,"PIPO",""
NA,"RAL1100476",72,1137,"PIPO",""
NA,"RAL1100436",31,1138,"QUKE",""
NA,"RAL1100436",17,1139,"QUKE",""
NA,"RAL1100436",23.5,1140,"QUKE",""
NA,"RAL1100436",22.3,1141,"QUKE",""
NA,"RAL1100435",26.5,1142,"PIPO",""
NA,"RAL1100435",34,1143,"PIPO",""
NA,"RAL1100435",30.2,1144,"PIPO",""
NA,"RAL1100435",20.5,1145,"PSME",""
NA,"PNT1100069",57.1,1146,"LIDE3",""
NA,"PNT1100106",14,1147,"LIDE3",""
NA,"PNP1110011",19,1148,"PSME",""
NA,"PNP1110011",18.5,1149,"CADE27",""
NA,"PNP1110011",65,1150,"ARME",""
NA,"FRD1100197",62.1,1151,"ABCO",""
NA,"FRD1100202",32.5,1152,"ABMA",""
NA,"FRD1100202",38.3,1153,"ABMA",""
NA,"FRD1100202",46.7,1154,"ABMA",""
NA,"FRD1100182",55,1155,"ABCO",""
NA,"FRD1100182",63,1156,"ABCO",""
NA,"FRD1100216",33.2,1157,"ABCO",""
NA,"FRD1100216",18.1,1158,"ABMA",""
NA,"FRD1100216",15.4,1159,"ABMA",""
NA,"FRD1100216",26.8,1160,"ABCO",""
NA,"FRD1100216",16.1,1161,"ABCO",""
NA,"FRD1100216",18.8,1162,"ABMA",""
NA,"FRD1100205",33.2,1163,"ABCO",""
NA,"FRD1100205",10.3,1164,"ABCO",""
NA,"FRD1100205",33.1,1165,"ABCO",""
NA,"FRD1100205",20.2,1166,"ABMA",""
NA,"FRD1100203",42.5,1167,"ABMA",""
NA,"FRD1100025",61.1,1168,"PSME",""
NA,"MOO1200390",48.3,1169,"ABCO",""
NA,"MOO1200392",60.8,1170,"PIPO",""
NA,"MOO1200396",20,1171,"CADE27",""
NA,"MOO1200396",41,1172,"PSME",""
NA,"MOO1200396",52,1173,"PIPO",""
NA,"MOO1200396",52,1174,"PIPO",""
NA,"MOO1200397",17,1175,"CADE27",""
NA,"MOO1200418",53.8,1176,"CADE27",""
NA,"MOO1200418",47.5,1177,"CADE27",""
NA,"MOO1200418",52.5,1178,"CADE27",""
NA,"MOO1200419",75,1179,"CADE27",""
NA,"MOO1200528",22,1180,"PIPO",""
NA,"MOO1200530",13.5,1181,"PIPO",""
NA,"MOO1200577",75.5,1182,"CADE27",""
NA,"MOO1200609",11,1183,"PIPO",""
NA,"MOO1200901",31,1184,"PIPO",""
NA,"MOO1200901",33.7,1185,"PIPO",""
NA,"MOO1200903",52.5,1186,"PIPO",""
NA,"MOO1200903",80,1187,"PIPO",""
NA,"MOO1200904",39.2,1188,"PIPO",""
NA,"MOO1200905",11.7,1189,"PIPO",""
NA,"MOO1200924",58.5,1190,"PIPO",""
NA,"MOO1200924",68,1191,"PIPO",""
NA,"MOO1200926",36,1192,"PSME",""
NA,"MOO1200926",50.3,1193,"PSME",""
NA,"MOO1200927",30.7,1194,"PIPO",""
NA,"MOO1200950",25,1195,"PIPO",""
NA,"MOO1200967",52.5,1196,"PIPO",""
NA,"MOO1200968",53.5,1197,"PIPO",""
NA,"MOO1200970",37,1198,"PIPO",""
NA,"MOO1200970",45.3,1199,"PIPO",""
NA,"MOO1200987",63,1200,"PIPO",""
NA,"MOO1200987",56.2,1201,"PIPO",""
NA,"MOO1200987",49,1202,"PIPO",""
NA,"MOO1200987",33,1203,"ABCO",""
NA,"MOO1200989",57.8,1204,"PIPO",""
NA,"MOO1200991",49,1205,"PIPO",""
NA,"MOO1200991",36.5,1206,"PIPO",""
NA,"MOO1200991",30.3,1207,"PIPO",""
NA,"MOO1201007",31,1208,"ABCO",""
NA,"MOO1201008",61.5,1209,"PSME",""
NA,"MOO1201008",49,1210,"ABCO",""
NA,"MOO1201008",71.5,1211,"ABCO",""
NA,"MOO1201010",72,1212,"PIPO",""
NA,"MOO1201012",38.5,1213,"PIPO",""
NA,"MOO1201012",32.5,1214,"PIPO",""
NA,"MOO1201564",33,1215,"PIPO",""
NA,"MOO1201572",30.5,1216,"PSME",""
NA,"MOO1201573",35.7,1217,"PIPO",""
NA,"MOO1201581",54,1218,"PIPO",""
NA,"MOO1201581",33.8,1219,"PIPO",""
NA,"MOO1201581",26.5,1220,"PIPO",""
NA,"MOO1201581",21,1221,"PIPO",""
NA,"MOO1201581",79,1222,"PIPO",""
NA,"MOO1201717",35.8,1223,"PSME",""
NA,"MOO1201717",17.5,1224,"ABCO",""
NA,"MOO1201717",10.5,1225,"CADE27",""
NA,"MOO1201717",11.3,1226,"ABCO",""
NA,"MOO1201717",12,1227,"CADE27",""
NA,"MOO1201717",17,1228,"CADE27",""
NA,"MOO1201717",33.3,1229,"PSME",""
NA,"MOO1201731",37,1230,"ABCO",""
NA,"MOO1201731",35,1231,"PSME",""
NA,"MOO1201937",35,1232,"PIPO",""
NA,"MOO1201940",17,1233,"PIPO",""
NA,"MOO1201940",16,1234,"PIPO",""
NA,"MOO1201940",8.5,1235,"ABCO",""
NA,"MOO1201940",14.5,1236,"PIPO",""
NA,"MOO1201954",16,1237,"PIPO",""
NA,"MOO1201955",31,1238,"PIPO",""
NA,"MOO1201956",30,1239,"PIPO",""
NA,"MOO1201956",27,1240,"PIPO",""
NA,"MOO1201956",31,1241,"PIPO",""
NA,"MOO1201956",18.5,1242,"PIPO",""
NA,"MOO1201956",15.4,1243,"PIPO",""
NA,"MOO1201958",21,1244,"ABCO",""
NA,"MOO1201958",18.2,1245,"ABCO",""
NA,"MOO1202071",24,1246,"ABCO",""
NA,"MOO1202091",30.5,1247,"ABCO",""
NA,"MOO1202091",36,1248,"ABCO",""
NA,"MOO1202091",8,1249,"ABCO",""
NA,"MOO1202091",26,1250,"ABCO",""
NA,"MOO1202092",51.3,1251,"PIPO",""
NA,"MOO1200338",15,1252,"PIPO",""
NA,"MOO1200338",16.3,1253,"PIPO",""
NA,"MOO1200341",12,1254,"PIPO",""
NA,"MOO1201679",59.3,1255,"PIPO",""
NA,"MOO1201681",43.2,1256,"PIPO",""
NA,"MOO1201696",21,1257,"PIPO",""
NA,"MOO1201696",30.5,1258,"PIPO",""
NA,"MOO1201698",33.2,1259,"PIPO",""
NA,"MOO1201698",40,1260,"PIPO",""
NA,"MOO1201698",30.5,1261,"PIPO",""
NA,"MOO1201752",33,1263,"PIPO",""
NA,"MOO1202104",22.6,1264,"ABCO",""
NA,"MOO1202106",51.8,1265,"ABCO",""
NA,"MOO1202106",44.5,1266,"ABCO",""
NA,"MOO1202108",23.5,1267,"ABCO",""
NA,"MOO1202115",35,1268,"PIPO",""
NA,"MOO1202115",10,1269,"ABCO",""
NA,"MOO1202115",18.3,1270,"ABCO",""
NA,"MOO1202115",29.3,1271,"PIPO",""
NA,"MOO1202115",21.6,1272,"ABCO",""
NA,"MOO1202125",14.1,1273,"ABCO",""
NA,"MOO1202125",14.1,1274,"POTR5",""
NA,"MOO1202125",33.1,1275,"ABCO",""
NA,"MOO1202127",36.2,1276,"ABCO",""
NA,"MOO1202127",35.6,1277,"ABCO",""
NA,"MOO1202127",48.5,1278,"ABCO",""
NA,"MOO1202127",49.5,1279,"PIPO",""
NA,"MOO1202200",32.8,1280,"PIPO",""
NA,"MOO1200443",56.5,1281,"ABCO",""
NA,"MOO1200443",32.5,1282,"ABCO",""
NA,"MOO1200441",32,1283,"PIPO",""
NA,"MOO1200441",31,1284,"PIPO",""
NA,"MOO1200441",9,1285,"PIPO",""
NA,"MOO1200434",64.7,1286,"PIPO",""
NA,"MOO1200434",13,1287,"PIPO",""
NA,"MOO1200089",33,1288,"CADE27",""
NA,"MOO1200089",53.5,1289,"CADE27",""
NA,"MOO1200089",11,1290,"ABCO",""
NA,"MOO1200089",12,1291,"ABCO",""
NA,"MOO1200089",8.3,1292,"ABCO",""
NA,"MOO1200089",16,1293,"PSME",""
NA,"MOO1200089",7.9,1294,"ABCO",""
NA,"MOO1200111",21.5,1295,"CADE27",""
NA,"MOO1200111",8.9,1296,"CADE27",""
NA,"MOO1200111",7.9,1297,"ABCO",""
NA,"MOO1200111",37.3,1298,"ABCO",""
NA,"MOO1200111",27.1,1299,"ABCO",""
NA,"MOO1200111",22,1300,"ABCO",""
NA,"MOO1200111",8.9,1301,"ABCO",""
NA,"MOO1200111",17,1302,"ABCO",""
NA,"MOO1200111",13.2,1303,"ABCO",""
NA,"MOO1200113",112.5,1304,"CADE27",""
NA,"MOO1200113",80,1305,"PSME",""
NA,"MOO1200113",10.5,1306,"PSME",""
NA,"MOO1200113",85.8,1307,"PIPO",""
NA,"MOO1200113",11,1308,"CADE27",""
NA,"MOO1200113",13,1309,"PSME",""
NA,"MOO1200113",8,1310,"PSME",""
NA,"MOO1200113",8,1311,"PSME",""
NA,"MOO1200113",124.5,1312,"PIPO",""
NA,"MOO1200129",69.8,1313,"PIPO",""
NA,"MOO1200129",23.2,1314,"ABCO",""
NA,"MOO1200129",22.3,1315,"ABCO",""
NA,"MOO1200129",10,1316,"ABCO",""
NA,"MOO1200129",25,1317,"ABCO",""
NA,"MOO1200129",8.8,1318,"ABCO",""
NA,"FRD1200035",44.5,1319,"PIPO",""
NA,"FRD1200060",69,1320,"PIPO",""
NA,"FRD1200060",55,1321,"CADE27",""
NA,"FRD1200062",23,1322,"QUCH2",""
NA,"FRD1200062",22,1323,"CADE27",""
NA,"FRD1200085",32.5,1324,"QUCH2",""
NA,"FRD1200092",8.5,1325,"ALNUS","Alnus incana"
NA,"FRD1200092",10,1326,"ALNUS","Alnus incana"
NA,"FRD1200093",21,1327,"CADE27",""
NA,"FRD1200093",13.8,1328,"CADE27",""
NA,"FRD1200093",48.5,1329,"QUKE",""
NA,"FRD1200104",28.5,1330,"QUCH2",""
NA,"FRD1200134",36,1331,"PIPO",""
NA,"FRD1200135",38.5,1332,"QUKE",""
NA,"FRD1200183",24,1333,"QUCH2",""
NA,"FRD1200183",28,1334,"QUCH2",""
NA,"FRD1200183",64,1335,"QUCH2",""
NA,"FRD1200185",47,1336,"QUCH2",""
NA,"FRD1200229",12,1337,"CADE27",""
NA,"FRD1200229",25,1338,"ABCO",""
NA,"FRD1200229",44,1339,"ABCO",""
NA,"FRD1200268",17,1340,"QUCH2",""
NA,"FRD1200268",13,1341,"QUCH2",""
NA,"FRD1200269",37,1342,"PIPO",""
NA,"FRD1200269",22,1343,"QUCH2",""
NA,"FRD1200269",34,1344,"QUCH2",""
NA,"FRD1200270",31,1345,"QUCH2",""
NA,"FRN1200008",8.5,1346,"PIPO",""
NA,"FRN1200018",22,1347,"QUCH2",""
NA,"FRN1200018",38,1348,"QUCH2",""
NA,"FRN1200019",20,1349,"QUCH2",""
NA,"FRN1200019",19.5,1350,"QUCH2",""
NA,"FRN1200019",16,1351,"QUCH2",""
NA,"FRN1200019",25.5,1352,"QUCH2",""
NA,"FRN1200019",24,1353,"QUCH2",""
NA,"FRN1200019",22.5,1354,"QUCH2",""
NA,"FRN1200019",14,1355,"QUCH2",""
NA,"FRN1200019",25,1356,"QUCH2",""
NA,"FRN1200030",57,1357,"QUKE",""
NA,"FRN1200034",26.7,1358,"QUKE",""
NA,"FRN1200034",20.5,1359,"QUKE",""
NA,"FRN1200034",29,1360,"QUKE",""
NA,"FRN1200034",32.4,1361,"QUKE",""
NA,"FRN1200035",54.5,1362,"CADE27",""
NA,"FRN1200035",50.5,1363,"CADE27",""
NA,"FRN1200043",43,1364,"PIPO",""
NA,"FRN1200044",65,1365,"PIPO",""
NA,"FRN1200044",64,1366,"PIPO",""
NA,"FRN1200049",60,1367,"PIPO",""
NA,"FRN1200070",10.5,1368,"QUCH2",""
NA,"FRN1200070",17,1369,"QUCH2",""
NA,"FRN1200070",13.6,1370,"QUCH2",""
NA,"FRN1200070",19,1371,"QUCH2",""
NA,"FRN1200070",13.7,1372,"QUCH2",""
NA,"FRN1200070",18.5,1373,"QUCH2",""
NA,"FRN1200070",15.2,1374,"QUCH2",""
NA,"FRN1200070",15.3,1375,"QUCH2",""
NA,"FRN1200097",37.5,1376,"PIPO",""
NA,"FRN1200138",35.7,1377,"CADE27",""
NA,"FRN1200184",25,1378,"QUCH2",""
NA,"FRN1200186",20.5,1379,"QUCH2",""
NA,"FRN1200225",38.5,1380,"QUCH2",""
NA,"FRN1200225",56.6,1381,"QUCH2",""
NA,"FRN1200225",58.8,1382,"QUCH2",""
NA,"FRN1200225",9.9,1383,"QUCH2",""
NA,"FRN1200225",9.2,1384,"QUCH2",""
NA,"FRN1200378",95.9,1385,"ABCO",""
NA,"ANT1200536",56,1386,"PIPO",""
NA,"ANT1200540",35,1387,"PIPO",""
NA,"ANT1200581",16.5,1388,"PIPO",""
NA,"ANT1200585",23,1389,"CADE27",""
NA,"ANT1200585",19.5,1390,"PSME",""
NA,"ANT1200585",12.5,1391,"CADE27",""
NA,"ANT1200585",13,1392,"ABCO",""
NA,"ANT1200585",15,1393,"ABCO",""
NA,"ANT1200585",27.5,1394,"PILA",""
NA,"ANT1200585",12,1395,"CADE27",""
NA,"ANT1200585",12,1396,"ABCO",""
NA,"ANT1200621",53,1397,"PILA",""
NA,"ANT1200625",52,1398,"PIPO",""
NA,"ANT1200625",54,1399,"PIPO",""
NA,"ANT1200672",48.5,1400,"PIPO",""
NA,"ANT1200672",28.2,1401,"PIPO",""
NA,"ANT1200672",36.7,1402,"PIPO",""
NA,"ANT1200672",47,1403,"PIPO",""
NA,"ANT1200674",66.6,1404,"PILA",""
NA,"ANT1200674",76.3,1405,"PILA",""
NA,"ANT1200728",35.5,1406,"PIPO",""
NA,"ANT1201310",80,1407,"PIPO",""
NA,"FRN1200014",18,1408,"QUCH2",""
NA,"FRN1200014",19,1409,"QUCH2",""
NA,"FRN1200014",25.3,1410,"QUCH2",""
NA,"FRN1200014",14.8,1411,"QUCH2",""
NA,"FRN1200016",39,1412,"QUKE",""
NA,"FRN1200016",35,1413,"QUKE",""
NA,"FRN1200037",31,1414,"QUCH2",""
NA,"FRN1200037",34,1415,"QUCH2",""
NA,"FRN1200037",46,1416,"QUCH2",""
NA,"FRN1200037",34,1417,"QUCH2",""
NA,"FRN1200037",37,1418,"QUCH2",""
NA,"FRN1200037",38.7,1419,"QUCH2",""
NA,"FRN1200037",25.5,1420,"QUCH2",""
NA,"FRN1200037",30,1421,"QUCH2",""
NA,"FRN1200038",64.7,1422,"CADE27",""
NA,"ANT1201444",37,1423,"PIPO",""
NA,"ANT1201444",39,1424,"PIPO",""
NA,"ANT1201444",37,1425,"PIPO",""
NA,"ANT1201446",17.5,1426,"PICO",""
NA,"ANT1201446",20,1427,"PICO",""
NA,"ANT1201585",24,1428,"PIPO",""
